"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Waikato District","1B/0/0.16","100","E"," ","SH 1N","201531432","07/02/2015","Sat","1416","FD","VW14","181A 331A ","","R","D","B ","F "," ","N","C","050","0","0","0","","","1794656","5833857",
"Waikato District","PIAKO ROAD",""," ","I","1B/0/12.13","201530246","21/01/2015","Wed","0034","DC","CW1","103A 112A 335A ","F","R","D","DO","F ","T","S","C","070","0","0","0","","","1803939","5827930",
"Waikato District","1B/15/12.253","870","S"," ","CRAIG ROAD","201532465","20/01/2015","Tue","1805","DB","TN1","111A 131A 680A ","","M","D","B ","F "," "," ","C","100","0","0","0","","","1810397","5817451",
"Waikato District","1B/30/6.016","1250","S"," ","BELLEVUE ROAD","201510077","17/01/2015","Sat","1201","DA","MS1","111A 129A 134A ","","M","D","B ","F "," "," ","C","100","0","0","1","","","1813676","5811687",
"Waikato District","1N/461/15.394","50","E"," ","DRURY ON NBD","201530033","13/01/2015","Tue","2000","AO","CN1C","150A 381A ","","R","D","B ","F "," ","N","N","070","0","0","0","","","1778580","5877923",
"Waikato District","1N/477/6.433","200","S"," ","KOHEROA OFF NBD","201530069","05/01/2015","Mon","0939","CC","CN1","129A 358A ","G","R","D","B ","F "," ","N","C","100","0","0","0","","","1781740","5871746",
"Waikato District","1N/486/11.851","600","N"," ","PADDY ROAD","201530248","09/01/2015","Fri","1500","DB","CS1","129A 131A ","G","E","D","O ","F "," "," ","R","100","0","0","0","","","1786286","5860259",
"Waikato District","1N/486/12.471","20","S"," ","PADDY ROAD","201510238","26/01/2015","Mon","1105","CC","CS1","136A 631A ","G","R","D","BN","F "," ","N","R","100","0","0","1","","","1786551","5859699",
"Waikato District","1N/486/13.254","200","S"," ","HALL ROAD S","201532416","18/02/2015","Wed","0554","CA","VN1","130A ","G","R","D","B ","F "," "," ","C","100","0","0","0","","","1786981","5859054",
"Waikato District","1N/486/14.074","200","S"," ","WAYSIDE ACCESS ROAD","201531171","22/02/2015","Sun","0015","DA","CS1","101A 130A 341A ","G","E","D","DO","F "," ","N","C","080","0","0","0","","","1787538","5858444",
"Waikato District","1N/486/15.305","500","N"," ","TE KAUWHATA ROAD","201532422","27/02/2015","Fri","0655","DA","CS1T","135A 132B 804 ","G","E","D","B ","F "," "," ","R","100","0","0","0","","","1788104","5857358",
"Waikato District","1N/502/0.541","90","S"," ","GLEN MURRAY ROAD","201510095","25/01/2015","Sun","1411","DA","CN1","131A ","F","E","D","B ","F "," "," ","C","100","0","0","1","","","1788612","5855160",
"Waikato District","1N/502/0.611","160","S"," ","GLEN MURRAY ROAD","201532433","16/02/2015","Mon","1818","CA","CN1","130A 412A 817 ","G","R","D","B ","F "," "," ","C","100","0","0","0","","","1788654","5855103",
"Waikato District","1N/502/0.75","750","S"," ","RANGIRIRI ROAD","201510239","24/01/2015","Sat","0030","DB","4N1","129A 411A ","S","E","D","DN","F "," ","N","R","100","0","0","3","","","1788765","5855022",
"Waikato District","1N/502/0.751","300","S"," ","GLEN MURRAY ROAD","201532067","28/01/2015","Wed","1655","DA","CN1","131A 504A ","G","M","D","O ","F "," "," ","C","080","0","0","0","","","1788766","5855022",
"Waikato District","1N/502/0.831","20","W"," ","RANGIRIRI ROAD","201510075","14/01/2015","Wed","0100","CB","ME1","103A 108A 129A ","I","R","D","DO","F "," "," ","R","100","0","0","1","","","1788843","5854999",
"Waikato District","1N/502/12.233","300","N"," ","EAST MINE ROAD","201532421","27/02/2015","Fri","1430","FD","CS1C","331A 901 ","","R","W","O ","H "," "," ","C","070","0","0","0","","","1790873","5844627",
"Waikato District","1N/502/13.546","200","N"," ","FLETCHER ST","201510337","11/01/2015","Sun","0750","CB","CS1","104A 130A 412A ","T","R","D","B ","F "," "," ","C","070","0","0","1","","","1790713","5843330",
"Waikato District","1N/519/1.238","770","S"," ","RAYNER OBR","201530908","07/01/2015","Wed","0815","AA","CS1T","129A 184A 402A ","G","R","D","B ","F "," "," ","C","100","0","0","0","","","1790624","5839879",
"Waikato District","1N/519/3.338","1000","S"," ","TREGOWETH LANE","201532470","04/02/2015","Wed","1424","AD","CS1T","130A 155A 159A 801 ","","R","W","O ","L "," "," ","L","100","0","0","0","","","1790666","5837807",
"Waikato District","1N/525/0.453","20","W"," ","ORINI ROAD","201531615","30/01/2015","Fri","1430","FD","CE1C","331A ","","R","D","B ","F "," "," ","L","070","0","0","0","","","1793381","5835075",
"Waikato District","1N/527/3.927","2000","S"," ","KAINUI OBR","201532471","24/02/2015","Tue","0620","CB","CS1","410A ","G","R","D","DN","F "," "," ","C","100","0","0","0","","","1794601","5830564",
"Waikato District","1N/557/1.619","50","N"," ","CHERRY LANE","201531154","17/02/2015","Tue","0807","FD","CN14","181A 330A 191B ","","R","D","B ","F "," ","N","C","080","0","0","0","","","1806245","5812006",
"Waikato District","1N/557/4.294","550","S"," ","TAMAHERE OFF NBD","201532066","11/01/2015","Sun","1629","CB","4N1V","197A 407A 410A ","GQ","R","D","B ","F "," "," ","C","100","0","0","0","","","1807963","5809961",
"Waikato District","2/0/0.934",""," ","I","AVON ROAD","201532278","16/02/2015","Mon","1505","JA","4W1CC","301B ","","R","D","B ","F ","T","S","L","090","0","0","0","","","1780165","5878033",
"Waikato District","2/0/2.859","200","E"," ","MCPHERSON ROAD","201530840","18/01/2015","Sun","1520","DA","CE1","134A 358A ","F","M","D","BF","F "," ","N","L","090","0","0","0","","","1781696","5878973",
"Waikato District","2/18/1.7","30","E"," ","MAXWELL ROAD","201530432","26/01/2015","Mon","1514","FA","VW1C","331A 352A ","","R","D","B ","F "," ","N","C","100","0","0","0","","","1795442","5875563",
"Waikato District","23/3/8.054",""," ","I","TE PAHU ROAD","201532606","07/03/2015","Sat","1805","DA","CS1","111A 131A 801 ","G","M","W","O ","L ","T","G","L","100","0","0","0","","","1788847","5813694",
"Waikato District","23/3/9.097",""," ","I","FERGUSON ROAD","201510180","04/02/2015","Wed","0735","LB","CW1C","303B 375B ","","R","D","B ","F ","T","G","C","100","0","0","2","","","1787861","5813692",
"Waikato District","23/15/7.048","2250","E"," ","COGSWELL ROAD","201531433","10/01/2015","Sat","0941","MA","CE1C","373B 504B ","","M","D","O ","F "," ","N","C","100","0","0","0","","","1781640","5810597",
"Waikato District","23/15/10.185","800","E"," ","OTONGA VALLEY ROAD","201531172","01/02/2015","Sun","1345","DB","CW1","110A 134A ","V","E","W","O ","L "," ","N","C","100","0","0","0","","","1779055","5810918",
"Waikato District","23/32/0.45","450","W"," ","OHAUTIRA ROAD","201532419","06/02/2015","Fri","0820","DA","CE1","131A 801 ","G","M","W","O ","L "," "," ","C","100","0","0","0","","","1773242","5811959",
"Waikato District","39/0/2.163","340","N"," ","SAULBREY ROAD","201510074","17/01/2015","Sat","1725","DA","CN1","111A 131A 402A 801 ","T","M","W","O ","L "," "," ","C","100","0","0","1","","","1789604","5826462",
"Waikato District","39/11/5.387","250","N"," ","SH 23","201530233","22/01/2015","Thu","0615","DB","CS1","139A 191A 339A 817 ","C","M","D","B ","F "," "," ","N","100","0","0","0","","","1789671","5814662",
"Waimakariri District","BLACKETT ST",""," ","I","ASHLEY ST","201531718","15/02/2015","Sun","1635","KA","4E1C","302B ","","S","D","B ","F ","R","G","R","050","0","0","0","","","1567209","5205647",
"Waimakariri District","BLACKETT ST","50","W"," ","KING ST","201510861","25/02/2015","Wed","0820","EA","SE1V","129A 407A ","M","R","D","B ","F "," "," ","C","050","0","0","1","","15","","",
"Waimakariri District","BLACKETT ST","50","W"," ","KING ST","201510325","02/01/2015","Fri","0118","CA","CW1CC","103A 130A 198A ","M","R","D","DO","F "," "," ","C","050","0","0","1","","","1566692","5205555",
"Waimakariri District","EAST BELT","50","S"," ","KEIR ST","201531378","04/02/2015","Wed","1520","MA","CS1C","373B ","","R","D","B ","F "," "," ","C","050","0","0","0","","","1567564","5205648",
"Waimakariri District","GOOD ST",""," ","I","BOYD ST","201530713","29/01/2015","Thu","1745","MC","CN14","372B ","","R","D","B ","F ","T","G","N","050","0","0","0","","","1566992","5206077",
"Waimakariri District","KIPPENBERGER AVENUE",""," ","I","DEVLIN AVENUE","201510789","23/01/2015","Fri","1725","CB","TE1","130A 197A 358A ","T","R","D","B ","F ","T","G","C","070","0","1","0","","","1568579","5205669",
"Waimakariri District","OXFORD ROAD","1500","E"," ","TRAM ROAD","201510828","11/02/2015","Wed","1905","AE","VW14","330B 929 ","","R","D","B ","F ","D","N","C","100","0","0","1","","","1544438","5204800",
"Waimakariri District","PERCIVAL ST","10","S"," ","HIGH ST","201530718","03/02/2015","Tue","1020","MF","CS1C","371B 671B ","","R","D","O ","F ","T","G","C","050","0","0","0","","","1567022","5205375",
"Waimakariri District","ROWSE ST",""," ","I","THOMAS LANE","201510793","15/02/2015","Sun","1450","HA","CS14","370A 102B 370B ","","R","D","O ","F ","X","N","N","050","0","0","2","","","1566470","5203842",
"Waimakariri District","SCHOOL ROAD","150","W"," ","SH 1S","201531892","26/01/2015","Mon","1615","MO","4W1","130A 423A 930 ","F","R","D","B ","F ","D","N","N","050","0","0","0","","","1572752","5203133",
"Waimakariri District","SH 1S","450","S"," ","TRAM ON RAMP SBD","201531143","05/02/2015","Thu","2250","CB","CS1","103A 130A ","B","R","D","DO","F "," ","N","C","100","0","0","0","","","1571386","5193137",
"Waimakariri District","SOUTHBROOK ROAD","5","N"," ","CORONATION ST","201531644","11/01/2015","Sun","1500","BE","VN1CMV","410A ","","R","D","B ","F ","X","S","P","050","0","0","0","","","1567405","5203333",
"Waimakariri District","SOUTHBROOK ROAD",""," ","I","STATION ROAD","201531389","26/01/2015","Mon","0936","GD","TN1VV","181A 181B 331B ","","M","D","B ","F ","T","N","R","050","0","0","0","","","1567476","5202957",
"Waimakariri District","TRAM ROAD","750","E"," ","ISLAND ROAD","201510151","26/01/2015","Mon","0116","MG","MW1C","330B 371B ","","R","D","DN","F "," ","N","C","100","0","1","0","","","1570584","5193846",
"Waimakariri District","TRAM ROAD",""," ","I","MCHUGHS ROAD","201510838","23/01/2015","Fri","0705","HA","4E1C","104B 301B 375B ","","R","D","B ","F ","X","S","L","100","0","1","0","","","1562291","5196957",
"Waimakariri District","WHITE ST","120","S"," ","SEDDON ST","201510173","22/01/2015","Thu","1700","LB","VN1C","303B 375B 929 ","","R","D","B ","F ","D","N","C","050","0","0","1","","","1566327","5205667",
"Waimakariri District","WILLIAMS ST","100","S"," ","COUPS TERRACE","201510175","05/01/2015","Mon","1513","MD","CN1C","371B 377B 839 ","","R","D","B ","F "," ","N","C","050","0","1","0","","","1572686","5197296",
"Waimakariri District","1S/317/5.581","100","S"," ","CAM OBR","201531379","15/01/2015","Thu","1255","BE","CS14","201A 507A 197B ","G","R","D","B ","F "," "," ","C","100","0","0","0","","","1571358","5197451",
"Waimakariri District","71/0/2.646","200","S"," ","MULCOCKS ROAD","201530712","21/01/2015","Wed","0600","MC","VN1C","372B ","","R","D","B ","F "," ","N","C","100","0","0","0","","","1569830","5199559",
"Waimakariri District","71/0/4.717","100","N"," ","YOUNGS ROAD","201510781","24/01/2015","Sat","1115","FD","VN14C","331A ","","R","D","B ","F "," "," ","C","100","0","1","1","","","1568658","5201266",
"Waimakariri District","71/0/6.08",""," ","A","RAIL XING","201531645","29/01/2015","Thu","0759","DA","CS1","110A 131A 402A 801 ","FT","E","W","O ","L "," "," ","C","100","0","0","0","","","1567883","5202363",
"Waimate District","HIGH ST",""," ","I","SHEARMAN ST","201510176","22/01/2015","Thu","1847","HA","4E2C","302A 335A ","","R","D","B ","F ","X","G","C","050","0","0","2","","","1445355","5044977",
"Waimate District","WAIMATE HUNTER ROAD",""," ","I","BROWNLEAS ROAD","201530728","23/01/2015","Fri","1230","DC","CN1","112A ","","R","D","B ","F ","T","N","C","100","0","0","0","","","1444304","5049517",
"Waimate District","CROWES ROAD",""," ","I","1S/560/3.233","201530329","04/01/2015","Sun","1355","DA","CN2","131A 402A 423A ","F","M","D","B ","F ","T","N","C","100","0","0","0","","","1448709","5030167",
"Waimate District","1S/569/0.03","60","S"," ","WAITAKI RIV BR N ABT","201531848","13/02/2015","Fri","1230","CA","CS1","130A 402A ","G","R","D","B ","F "," "," ","C","100","0","0","0","","","1450120","5023629",
"Waimate District","82/0/7.645","30","W"," ","HIGH ST","201510184","16/01/2015","Fri","1410","PC","CW1E","371A 712B 714B 926 ","","R","D","B ","F ","D","N","C","050","0","0","2","","","1445433","5044873",
"Waimate District","82/0/7.726","30","N"," ","SLEE ST","201510791","13/02/2015","Fri","1035","NB","CN1E","306A 376A ","","R","D","B ","F "," "," ","X","050","0","0","1","88","","1445381","5044811",
"Waipa District","ALEXANDRA ST","10","W"," ","MARKET ST","201530738","14/01/2015","Wed","1220","MO","VE1C","371A ","M","R","D","B ","F ","X","G","C","050","0","0","0","","","1804091","5790549",
"Waipa District","BRYCE ST",""," ","I","ALPHA ST","201530737","19/01/2015","Mon","0730","HA","CN1V","301B 375B ","","R","D","B ","F ","X","S","C","050","0","0","0","","","1816719","5803134",
"Waipa District","BRYCE ST","5","S"," ","SH 1N","201510743","12/01/2015","Mon","1703","FB","TN1C","331A 350A ","","R","D","B ","F ","X","S","C","050","0","0","1","","","1816699","5803593",
"Waipa District","CAMBRIDGE ROAD","1700","N"," ","COX ROAD","201510545","24/01/2015","Sat","1800","CA","CN1","129A 130A ","","R","D","B ","F "," "," ","C","100","0","0","1","","","1813966","5796502",
"Waipa District","CAMBRIDGE ROAD","420","N"," ","KAIPAKI ROAD","201530498","26/01/2015","Mon","1642","EC","VN1","912 ","W","R","D","B ","F "," ","N","C","100","0","0","0","","","1815563","5802137",
"Waipa District","CAMBRIDGE ROAD","300","S"," ","MANDENO ROAD","201531353","19/01/2015","Mon","2041","DA","CS1","131A 632A ","F","E","D","TN","F "," "," ","C","100","0","0","0","","","1807508","5789867",
"Waipa District","CAMBRIDGE ROAD","300","S"," ","MATOS SEGEDIN DRIVE","201510501","17/01/2015","Sat","1740","DA","CE1","131A 801 ","V","M","W","O ","L "," "," ","C","100","0","0","1","","","1815688","5802306",
"Waipa District","CAMBRIDGE ROAD","200","N"," ","MCLARNON ROAD","201510561","15/01/2015","Thu","0840","BA","CS1C","205A 350A ","","R","D","B ","F "," "," ","C","100","0","0","3","","","1813602","5799310",
"Waipa District","CAMBRIDGE ROAD","240","E"," ","PUAHUE ROAD","201530242","15/01/2015","Thu","1355","DA","CS1","131A 404A ","F","E","D","B ","F "," "," ","C","100","0","0","0","","","1807564","5789884",
"Waipa District","CAMBRIDGE ROAD",""," ","I","TE RAHU ROAD","201530241","15/01/2015","Thu","1004","JA","CE1V","302A 377A ","","R","D","B ","F ","T","G","P","050","0","0","0","","","1804647","5790812",
"Waipa District","FACTORY ROAD",""," ","I","TAWHIAO ST","201510557","21/01/2015","Wed","2347","BF","CN2P","103A 111A 131A 101B ","","M","D","DO","F ","T","G","C","050","0","0","2","","","1803572","5791183",
"Waipa District","GILLARD ROAD","300","N"," ","GILMORE ROAD","201510500","15/01/2015","Thu","","BF","CN1C","111A 205B 902 ","","M","D","B ","F "," "," ","C","100","0","0","1","","","1794700","5808004",
"Waipa District","GOLF ROAD",""," ","I","FLAT ROAD","201532214","18/02/2015","Wed","0632","DC","CN2","112A 130A 335A 904 ","FPS","R","D","OO","M ","T","S","R","100","0","0","0","","","1806366","5789513",
"Waipa District","MAUNGAKAWA ROAD","250","N"," ","FENCOURT ROAD","201511102","06/02/2015","Fri","1805","DB","CS1","111A 136A 632A 660A ","EX","M","D","O ","F "," "," ","C","100","0","0","1","","","1821022","5805544",
"Waipa District","POKURU ROAD","1860","N"," ","BUDDEN ROAD","201510178","04/02/2015","Wed","1706","DA","CN1","111A 351A ","","E","W","O ","F "," ","N","C","100","0","0","1","","","1801475","5788454",
"Waipa District","RALEIGH ST",""," ","I","SCOTT ST","201510502","16/01/2015","Fri","1815","HA","VE1V","302A ","","R","D","B ","F ","X","G","C","050","0","0","2","","","1817874","5801705",
"Waipa District","REWI ST",""," ","I","JACOBS ST","201530707","02/02/2015","Mon","0835","FA","BN1C","179A 386A ","","R","W","O ","L ","T","G","C","050","0","0","0","","","1803698","5790610",
"Waipa District","SH 3",""," ","I","CAMBRIDGE ROAD","201530394","06/01/2015","Tue","0800","GB","VE2C","172A 330A ","","M","D","B ","F ","R","G","R","050","0","0","0","","","1804549","5790795",
"Waipa District","SHAKESPEARE ST","40","N"," ","CAMPBELL ST","201510179","22/01/2015","Thu","1520","NB","VN1E","713B 726B ","","R","D","B ","F "," ","N","P","050","0","1","0","5","","1817608","5801654",
"Waipa District","SLOANE ST","15","S"," ","ARAWATA ST","201530708","31/01/2015","Sat","1130","FA","CN1C","181A 352A ","","R","D","B ","F ","R","G","R","050","0","0","0","","","1804182","5790483",
"Waipa District","TE MIRO ROAD","1000","E"," ","GRAY ROAD","201531348","21/01/2015","Wed","0630","DB","CE1","129A 131A 357A ","F","E","D","O ","F "," "," ","C","100","0","0","0","","","1825491","5812355",
"Waipa District","TE PAHU ROAD","230","S"," ","CLOTHIER ROAD","201511179","08/03/2015","Sun","1056","DA","4N1","129A 134A 351A ","P","M","D","B ","F "," "," ","C","100","0","0","2","","","1788850","5806851",
"Waipa District","TE RAHU ROAD",""," ","I","SUTTON ROAD","201531890","10/02/2015","Tue","1417","DA","CE1","131A 402A 804 ","C","S","D","B ","F ","T","N","C","100","0","0","0","","","1805649","5794292",
"Waipa District","WAIPAPA ROAD","770","E"," ","AOTEAROA ROAD","201511103","11/02/2015","Wed","1536","DA","4W1","135A 804 ","C","M","D","B ","F "," "," ","N","100","0","0","1","","","1824012","5774736",
"Waipa District","ZIG ZAG ROAD","800","W"," ","SWAYNE ROAD","201510544","29/01/2015","Thu","0815","CB","CE1","129A 130A ","F","R","D","B ","F "," "," ","C","100","0","0","1","","","1816766","5807160",
"Waipa District","1B/30/14.864",""," ","I","TAYLOR ST","201511101","02/02/2015","Mon","0821","JA","VN14","301B 353B 375B 904 ","","R","W","O ","M ","X","S","R","050","0","0","2","","","1816609","5804547",
"Waipa District","1N/568/0.1","100","S"," ","RACECOURSE ROAD","201510076","05/01/2015","Mon","1628","CB","CN1","410A ","V","R","D","B ","F "," "," ","C","100","0","0","4","","","1812029","5805293",
"Waipa District","1N/568/3.735","600","W"," ","KELLY ROAD","201530701","22/01/2015","Thu","0530","CC","CW1","130A 410A ","","R","D","B ","F "," ","N","C","100","0","0","0","","","1815056","5803648",
"Waipa District","1N/574/0.65","650","E"," ","SHAKESPEARE ST","201530240","11/01/2015","Sun","1740","FA","4W1C","331A ","","R","D","B ","F "," "," ","C","100","0","0","0","","","1818662","5802963",
