"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Auckland","TE ATATU ROAD",""," ","I","TIRIMOANA ROAD","201435007","24/04/2014","Thu","1212","JA","CS1C","301B 375B ","","R","D","O ","F ","T","S","C","050","0","0","0","","","1746591","5916581",
"Auckland","TE ATATU ROAD",""," ","I","TIRIMOANA ROAD","201435642","02/05/2014","Fri","1130","KA","CS1C","301B 372B ","","R","D","O ","F ","T","S","P","050","0","0","0","","","1746591","5916581",
"Auckland","TE ATATU ROAD",""," ","I","TIRIMOANA ROAD","201411629","22/03/2014","Sat","1400","CB","MS1","137A ","","R","D","BF","F ","T","S","C","050","0","0","1","","","1746591","5916581",
"Auckland","TE ATATU ROAD","100","N"," ","TITOKI ST","201433392","10/04/2014","Thu","1600","FD","CN1C","181A 363A 410A 902 ","","R","D","BF","F "," ","N","C","050","0","0","0","","","1747203","5920001",
"Auckland","TE ATATU ROAD","30","N"," ","WAKELING AVENUE","201431612","15/01/2014","Wed","0945","FC","CN1C","181A 402A ","","R","D","O ","F "," "," ","X","050","0","0","0","","","1746820","5918676",
"Auckland","TE ATATU ROAD","100","S"," ","WAKELING AVENUE","201411903","16/03/2014","Sun","0652","CC","VN1C","103A 410A ","CFM","R","D","TF","F "," ","N","C","050","0","0","1","","","1746823","5918546",
"Auckland","TE COMA OFF SBD","15","S"," ","SH 1N","201430993","16/02/2014","Sun","1645","FA","CS1C","102A 112A 181A ","G","R","D","BF","F "," ","N","N","100","0","0","0","","","1760767","5915438",
"Auckland","TE HANGA ROAD","200","E"," ","AIO WIRA ROAD","201437377","13/04/2014","Sun","0600","DA","CW1","131A 410A ","C","M","D","DN","F "," ","N","C","050","0","0","0","","","","",
"Auckland","TE IRIRANGI DRIVE","5","N"," ","ACCENT DRIVE","201431728","25/01/2014","Sat","1600","FE","CS1C","331A ","","R","D","O ","F ","X","T","C","050","0","0","0","","","1769616","5908515",
"Auckland","TE IRIRANGI DRIVE",""," ","I","ACCENT DRIVE","201430790","11/01/2014","Sat","2220","FE","CN14","181A ","","R","D","DO","F ","T","T","P","080","0","0","0","","","1769603","5908513",
"Auckland","TE IRIRANGI DRIVE",""," ","I","ACCENT DRIVE","201433550","19/04/2014","Sat","1430","FE","VS1C","181A ","","R","D","OF","  ","X","T","R","050","0","0","0","","","1769615","5908511",
"Auckland","TE IRIRANGI DRIVE",""," ","I","ACCENT DRIVE","201430031","08/01/2014","Wed","2345","HA","CN1C","322B ","","R","D","DO","F ","X","T","C","080","0","0","0","","","1769603","5908513",
"Auckland","TE IRIRANGI DRIVE","300","N"," ","BELINDA AVENUE","201433708","27/03/2014","Thu","2350","CC","CN1","194A ","RT","R","D","DO","F "," "," ","R","080","0","0","0","","","1769119","5906706",
"Auckland","TE IRIRANGI DRIVE","20","S"," ","BISHOP DUNN PLACE","201436691","20/03/2014","Thu","2115","FA","CN1C","191B 357B 512B ","","R","D","DO","F "," ","N","R","080","0","0","0","","","1769439","5907936",
"Auckland","TE IRIRANGI DRIVE",""," ","I","BISHOP DUNN PLACE","201437959","19/05/2014","Mon","0840","FB","CS1C","181A 402A ","","E","D","B ","F ","T","G","R","080","0","0","0","","","1769456","5907952",
"Auckland","TE IRIRANGI DRIVE","300","S"," ","DAWSON ROAD","201433707","01/04/2014","Tue","0839","FD","CS1C4","181A 181B ","","R","D","B ","F "," "," ","R","060","0","0","0","","","1768842","5905573",
"Auckland","TE IRIRANGI DRIVE","5","N"," ","GREAT SOUTH ROAD","201431553","18/01/2014","Sat","1342","FE","CS1C","331A ","","R","D","B ","F ","X","T","C","050","0","0","0","","","1767442","5904928",
"Auckland","TE IRIRANGI DRIVE",""," ","I","HAVEN DRIVE","201412399","08/04/2014","Tue","1910","LB","CS1C","323B 351B 410B ","","R","D","DO","F ","X","T","P","080","0","0","1","","","1770124","5910694",
"Auckland","TE IRIRANGI DRIVE",""," ","I","HAVEN DRIVE","201412084","10/04/2014","Thu","1430","LB","4N1CCC","303B 375B ","","R","D","B ","F ","X","T","R","080","0","0","1","","","1770112","5910696",
"Auckland","TE IRIRANGI DRIVE","100","N"," ","LEIXLEP LANE","201435312","09/04/2014","Wed","1340","CB","4N1","501A ","T","R","D","B ","F "," "," ","C","080","0","0","0","","","1770121","5910743",
"Auckland","TE IRIRANGI DRIVE","50","N"," ","PENION DRIVE","201437412","27/05/2014","Tue","1110","AC","CN1C","372A ","","R","D","B ","F "," "," ","C","060","0","0","0","","","1768975","5906155",
"Auckland","TE IRIRANGI DRIVE","100","N"," ","SMALES ROAD","201413091","09/06/2014","Mon","1920","CC","CN1","139A 197A ","T","R","W","DO","L "," ","N","R","080","0","0","1","","","1769954","5909945",
"Auckland","TE IRIRANGI DRIVE",""," ","I","SMALES ROAD","201433303","04/04/2014","Fri","1525","KA","CN1CC","302B 382B ","","R","D","OF","F ","X","G","R","080","0","0","0","","","1769931","5909847",
"Auckland","TE IRIRANGI DRIVE",""," ","I","TE IRIRANGI OFF SBD","201431201","22/02/2014","Sat","2030","KA","CE1C","184B ","","R","D","DO","F ","T","G","R","060","0","0","0","","","1767765","5905083",
"Auckland","TE IRIRANGI DRIVE",""," ","I","TE IRIRANGI OFF SBD","201433799","07/04/2014","Mon","1300","JA","CE1C","322B 334B ","","R","D","B ","F ","T","T","R","050","0","0","0","","","1767765","5905083",
"Auckland","TE IRIRANGI DRIVE","100","S"," ","TI RAKAU DRIVE","201430334","10/01/2014","Fri","1930","KA","CN1C","308B 375B 926 ","","R","D","B ","F ","D","N","C","080","0","0","0","","","1770293","5911214",
"Auckland","TE IRIRANGI DRIVE",""," ","I","TI RAKAU DRIVE","201430001","02/01/2014","Thu","1102","GE","CN1X","193B ","","R","D","BF","F ","X","T","C","050","0","0","0","","","1770324","5911308",
"Auckland","TE IRIRANGI DRIVE","10","S"," ","TOWN CENTRE DRIVE","201411856","16/03/2014","Sun","0054","CC","CN1","102A 112A ","P","R","W","DO","L ","X","T","R","080","0","0","1","","","1770192","5910996",
"Auckland","TE IRIRANGI DRIVE","100","S"," ","WANDO LANE S","201430672","15/02/2014","Sat","1708","CB","CN1","129A 355A ","P","R","D","B ","F "," ","N","C","080","0","0","0","","","1769747","5909097",
"Auckland","TE KANAWA CRESCENT","150","W"," ","LINCOLN ROAD","201436346","28/02/2014","Fri","0835","MA","CW1C","373B ","","R","D","ON","F "," ","N","N","050","0","0","0","","","1744956","5918127",
"Auckland","TE TAOU CRESCENT","15","W"," ","MAHUHU CRESCENT","201412288","07/02/2014","Fri","1950","ND","CE1E","111A 370A 711B ","","M","D","B ","F "," ","N","C","050","0","0","1","49","","1758326","5920543",
"Auckland","TENNESSEE AVENUE",""," ","I","FLEMING ST","201410920","24/02/2014","Mon","0830","NA","CE1E","713B ","","R","D","BN","F ","T","N","N","050","0","1","0","13","","1762125","5908100",
"Auckland","TERRA NOVA ST","330","E"," ","CAPTAIN SCOTT ROAD","201436052","25/04/2014","Fri","0018","EA","CW1C","129A ","M","M","W","DO","L "," ","N","N","050","0","0","0","","","","",
"Auckland","TERRY ST","200","E"," ","BLOCKHOUSE BAY ROAD","201431988","13/03/2014","Thu","0851","MD","4W1T","371B 927 ","","R","D","BF","F ","D","N","C","050","0","0","0","","","1751835","5912963",
"Auckland","THE AVENUE",""," ","I","HILLSBOROUGH ROAD","201411637","11/03/2014","Tue","0730","JA","CW1S","324A ","","R","D","BF","F ","X","T","C","050","0","0","1","","26","1753578","5911992",
"Auckland","THE DRIVE","20","S"," ","KING EDWARD AVENUE","201434843","03/03/2014","Mon","1202","CA","CS1CC","130A 358A ","","R","W","OF","F "," ","N","C","050","0","0","0","","","1757790","5915802",
"Auckland","THE DRIVE","15","N"," ","RANGIATEA ROAD","201431256","06/02/2014","Thu","0130","EA","CS1C","101A 129A ","M","R","D","DO","F "," ","N","C","050","0","0","0","","","1757682","5915410",
"Auckland","THE STRAND","200","E"," ","HURSTMERE ROAD","201434701","01/05/2014","Thu","1255","MO","4E1C","371A ","M","E","D","BF","F "," ","N","C","050","0","0","0","","","1758307","5927287",
"Auckland","THE TERRACE",""," ","I","KILLARNEY ST","201433845","17/03/2014","Mon","2008","DB","4N2C","103A 111A 131A ","M","M","D","DO","F ","X","S","C","050","0","0","0","","","1757879","5927452",
"Auckland","THOMAS ROAD","40","E"," ","ASPIRING AVENUE","201433375","29/03/2014","Sat","0533","CB","CE1C","410A ","M","R","D","DO","F "," ","N","C","050","0","0","0","","","1769644","5905386",
"Auckland","THOMPSON TERRACE","50","S"," ","MOUNTFORT ST","201430941","16/02/2014","Sun","","DB","CN1","103A 131A ","K","M","D","BF","F "," ","N","C","050","0","0","0","","","1768199","5899929",
"Auckland","TI IRIRANGI DRIVE",""," ","I","TE RAKAU DRIVE","201437327","12/06/2014","Thu","2135","MC","CN1C","372B ","","R","W","DO","L ","X","T","C","080","0","0","0","","","","",
"Auckland","TI RAKAU DRIVE","30","N"," ","AYLESBURY ST","201430904","18/02/2014","Tue","0727","AO","MS1C","381A ","","R","D","BF","F "," ","N","R","050","0","0","0","","","1766559","5913162",
"Auckland","TI RAKAU DRIVE",""," ","I","AYLESBURY ST","201413088","13/05/2014","Tue","1610","JA","CS1C","302B 314B 377B ","","R","D","BF","F ","T","G","R","050","0","0","1","","","1766566","5913133",
"Auckland","TI RAKAU DRIVE","30","E"," ","BURSWOOD DRIVE W","201431815","13/03/2014","Thu","0830","LB","CE1C","303B 314B 377B 921 ","","R","D","BF","F ","D","N","R","060","0","0","0","","","1768763","5911609",
"Auckland","TI RAKAU DRIVE","10","N"," ","EDGEWATER DRIVE N","201433283","19/03/2014","Wed","0700","FA","CN1C","181A ","","R","D","BF","F ","T","T","C","060","0","0","0","","","1767201","5912321",
"Auckland","TI RAKAU DRIVE","5","N"," ","EDGEWATER DRIVE S","201430390","15/01/2014","Wed","0635","MO","CS1","371A 423A ","H","R","D","B ","F ","T","N","N","050","0","0","0","","","1767440","5912107",
"Auckland","TI RAKAU DRIVE","240","W"," ","GOSSAMER DRIVE","201437126","27/05/2014","Tue","2050","CB","CW1","501A ","T","R","D","DO","F "," ","N","C","060","0","0","0","","","1767673","5912008",
"Auckland","TI RAKAU DRIVE","100","E"," ","GREENMOUNT DRIVE","201430931","25/02/2014","Tue","1740","MB","4E1C","314B 377B ","","E","D","BF","F "," ","N","R","060","0","0","0","","","1769496","5911396",
"Auckland","TI RAKAU DRIVE","15","E"," ","HARRIS ROAD","201434677","04/04/2014","Fri","1840","FD","CE1C","181A ","","R","D","OF","F "," ","N","R","060","0","0","0","","","1769057","5911539",
"Auckland","TI RAKAU DRIVE","200","E"," ","HARRIS ROAD","201413841","04/06/2014","Wed","1740","LB","TW1C","303B 375B 927 ","","R","D","TO","F ","D"," ","R","060","0","1","1","","","","",
"Auckland","TI RAKAU DRIVE","80","W"," ","HARRIS ROAD","201437271","05/06/2014","Thu","0720","FD","CW1C","331A ","","R","D","OF","F "," ","N","R","060","0","0","0","","","1768962","5911550",
"Auckland","TI RAKAU DRIVE",""," ","I","HARRIS ROAD","201434371","06/04/2014","Sun","1726","LB","CW1C","303B ","","R","D","O ","F ","T","T","C","050","0","0","0","","","1769040","5911530",
"Auckland","TI RAKAU DRIVE",""," ","I","HARRIS ROAD","201436688","30/03/2014","Sun","2040","CA","CE1","103A ","IP","R","D","B ","F ","X","G","R","050","0","0","0","","","1769043","5911542",
"Auckland","TI RAKAU DRIVE",""," ","I","HARRIS ROAD","201435907","01/05/2014","Thu","0550","LB","CW1C","303B 375B ","","R","W","DO","F ","T","T","C","060","0","0","0","","","1769040","5911530",
"Auckland","TI RAKAU DRIVE",""," ","I","MATTSON ROAD","201437863","07/06/2014","Sat","0230","CB","CS1","130A 410A ","P","R","D","DO","F ","T","T","R","060","0","0","0","","","1766856","5912725",
"Auckland","TI RAKAU DRIVE",""," ","I","MATTSON ROAD","201437250","07/05/2014","Wed","1934","LB","CN1C","303B 375B ","S","R","D","DO","F ","T","T","C","060","0","0","0","","","1766846","5912717",
"Auckland","TI RAKAU DRIVE","50","N"," ","PAKURANGA HIGHWAY","201436828","13/05/2014","Tue","1332","KA","CS14","308B 353B 925 ","","R","D","O ","F ","D"," ","C","050","0","0","0","","","1766632","5912967",
"Auckland","TI RAKAU DRIVE","15","S"," ","PAKURANGA HIGHWAY","201432852","22/02/2014","Sat","1355","AO","CN1C","184A ","","R","D","B ","F ","T","T","C","060","0","0","0","","","1766668","5912906",
"Auckland","TI RAKAU DRIVE","5","S"," ","PAKURANGA ROAD","201431550","25/01/2014","Sat","1805","FE","CN1C","331A ","","R","D","B ","F ","T","T","C","050","0","0","0","","","1766521","5913265",
"Auckland","TI RAKAU DRIVE",""," ","I","PAKURANGA ROAD","201435315","14/04/2014","Mon","1800","FB","CN1C","181A ","","M","D","TO","F ","T","G","C","070","0","0","0","","","1766519","5913270",
"Auckland","TI RAKAU DRIVE",""," ","I","PALM AVENUE","201436772","06/05/2014","Tue","1400","LB","CW1CC","303B 375B ","","E","D","O ","F ","T","G","R","060","0","0","0","","","1766573","5913057",
"Auckland","TI RAKAU DRIVE",""," ","I","PALM AVENUE","201430572","28/01/2014","Tue","","LB","CN1C","303B ","","R","D","B ","F ","T","G","P","050","0","0","0","","","1766573","5913057",
"Auckland","TI RAKAU DRIVE",""," ","I","PALM AVENUE","201430029","07/01/2014","Tue","","JA","CN1C","302B 375B ","","R","D","BF","F ","T","G","R","060","0","0","0","","","1766573","5913057",
"Auckland","TI RAKAU DRIVE",""," ","I","REEVES ROAD","201432811","07/03/2014","Fri","1300","LB","CW2C","303B 323B ","","R","D","B ","F ","X","T","C","050","0","0","0","","","1766663","5912928",
"Auckland","TI RAKAU DRIVE","100","W"," ","TE IRIRANGI DRIVE","201431487","10/02/2014","Mon","0830","FD","CW1C","181A ","","R","D","BF","F "," ","N","R","060","0","0","0","","","1770226","5911322",
"Auckland","TI RAKAU DRIVE",""," ","I","TE IRIRANGI DRIVE S","201435068","26/04/2014","Sat","1915","LB","CW1C","303B 375B ","","E","D","TO","F ","X","T","C","060","0","0","0","","","1770336","5911306",
"Auckland","TI RAKAU DRIVE",""," ","I","TE KOHA ROAD","201433769","21/03/2014","Fri","1350","JA","VE1C","322B ","","M","D","O ","F ","T","T","N","050","0","0","0","","","1770018","5911262",
"Auckland","TI RAKAU DRIVE",""," ","I","TE KOHA ROAD","201430481","29/01/2014","Wed","1345","FA","CW1C","110A 181A ","","E","D","B ","F ","T","N","C","050","0","0","0","","","1770020","5911250",
"Auckland","TI RAKAU DRIVE",""," ","I","TRUGOOD DRIVE","201435488","01/05/2014","Thu","2200","LB","CW1C","303B 375B ","","R","D","DO","F ","T","T","R","060","0","0","0","","","1768490","5911664",
"Auckland","TI RAKAU DRIVE",""," ","I","TRUGOOD DRIVE","201410865","18/01/2014","Sat","1140","LB","CW1C","303B 334B ","","R","D","B ","F ","T","T","R","060","0","0","1","","","1768490","5911664",
"Auckland","TI RAKAU DRIVE W",""," ","I","TE IRIRANGI DRIVE","201412061","21/04/2014","Mon","1200","LB","CW1C","303B 375B ","","R","D","B ","F ","M","T","C","060","0","0","1","","","1770324","5911308",
"Auckland","TIRI TIRI ROAD",""," ","I","SAFFRON ST","201413185","12/04/2014","Sat","0322","DA","CN2","103A 111A 131A 402A ","C","M","D","DO","F ","T","G","C","050","0","0","2","","","1751548","5926241",
"Auckland","TIRIMOANA ROAD","20","N"," ","CHRISTINA AVENUE","201436379","12/03/2014","Wed","1600","CC","CS1","103A ","F","R","D","BF","F "," ","N","C","050","0","0","0","","","1747162","5916724",
"Auckland","TIRIMOANA ROAD",""," ","I","TE ATATU ROAD","201437144","30/05/2014","Fri","1755","DA","CN2","131A 363A ","K","R","D","DO","F ","T","S","P","050","0","0","0","","","1746591","5916581",
"Auckland","TIRONUI ROAD",""," ","I","TIRONUI ROAD","201434678","29/03/2014","Sat","0940","KC","CE2C","314A 315A 377A ","","R","D","OF","F ","T","T","R","050","0","0","0","","","1771523","5897825",
"Auckland","TITIRANGI ROAD","40","N"," ","AVA AVENUE","201412884","12/05/2014","Mon","0801","DA","CS1","131A 504A ","P","E","D","O ","F "," "," ","C","050","0","0","1","","","1748023","5911899",
"Auckland","TITIRANGI ROAD",""," ","I","CROYDON ROAD","201410079","06/02/2014","Thu","1812","LB","SN1C","534A 303B 375B ","","R","D","B ","F ","T","G","R","050","0","1","0","","46","1748501","5913064",
"Auckland","TITIRANGI ROAD",""," ","I","CROYDON ROAD","201413035","09/05/2014","Fri","1210","LB","CE1C","303B 375B ","","R","D","OF","F ","T","G","C","050","0","0","2","","","1748501","5913064",
"Auckland","TITIRANGI ROAD",""," ","I","GODLEY ROAD","201437035","26/05/2014","Mon","1630","FA","4N1CC","357A 371A 512A ","M","M","D","B ","F ","R","G","R","050","0","0","0","","","1747797","5911255",
"Auckland","TITIRANGI ROAD",""," ","I","GREAT NORTH ROAD","201431016","14/02/2014","Fri","1824","FB","CW1C","181A 350A ","","E","W","O ","F ","T","G","C","050","0","0","0","","","1749431","5913916",
"Auckland","TITIRANGI ROAD",""," ","I","MARGAN AVENUE","201411627","22/03/2014","Sat","2350","JA","4S1C","322A 101B ","","E","D","DO","F ","T","T","R","050","0","0","1","","","1749245","5913590",
"Auckland","TITIRANGI ROAD",""," ","I","PARK ROAD","201433877","27/03/2014","Thu","1745","KB","CN1C","302B ","","R","D","O ","F ","T","G","C","050","0","0","0","","","1747787","5911113",
"Auckland","TITIRANGI ROAD","20","S"," ","PARKER AVENUE","201435590","22/04/2014","Tue","0750","FC","CN1C","181A 331A ","","R","W","O ","F "," "," ","X","050","0","0","0","","","1748514","5913071",
"Auckland","TITIRANGI ROAD","250","W"," ","PARKER AVENUE","201430178","07/01/2014","Tue","1520","FD","CS1CC","181A 331A 410A ","","R","D","BF","F "," ","N","C","050","0","0","0","","","1748334","5912932",
"Auckland","TITIRANGI ROAD",""," ","I","PLEASANT ROAD","201411898","27/03/2014","Thu","1630","LB","VN1C","303B 375B ","","R","D","BF","F ","T","T","C","050","0","0","1","","","1747965","5912509",
"Auckland","TITIRANGI ROAD","15","N"," ","WILLERTON AVENUE","201437288","07/06/2014","Sat","1630","ME","VN1C","371B ","","R","D","BF","F "," ","N","C","050","0","0","0","","","1748862","5913319",
"Auckland","TITOKI ST",""," ","I","MAUNSELL ROAD","201437091","07/05/2014","Wed","2330","HA","PN1X","301B ","","R","W","DO","L ","X","S","R","050","0","0","0","","","1758656","5918970",
"Auckland","TITOKI ST",""," ","I","TE ATATU ROAD","201430675","10/02/2014","Mon","1901","BB","CS1C","124A ","","E","D","TF","F ","T","G","R","050","0","0","0","","","1747231","5919905",
"Auckland","TIVERTON ROAD",""," ","I","BLOCKHOUSE BAY ROAD","201430134","24/01/2014","Fri","1700","FB","CW1C","331A 817 ","","R","D","BF","F ","R","G","C","050","0","0","0","","","1751612","5914204",
"Auckland","TIVERTON ROAD","100","W"," ","NEW WINDSOR ROAD","201435241","28/03/2014","Fri","1034","AA","CE1T","372A ","","R","D","B ","F "," "," ","C","080","0","0","0","","","1752403","5914246",
"Auckland","TIVERTON ROAD","10","E"," ","PITCAIRN PLACE","201410719","08/03/2014","Sat","1250","FD","4W1CC","181A 330A ","","R","D","B ","F ","T","N","P","050","0","0","1","","","1751752","5914212",
"Auckland","TIVERTON ROAD","200","E"," ","WHITNEY ST","201412679","30/03/2014","Sun","0900","FD","PW1C","181A ","","R","D","BF","F "," ","N","C","050","0","0","1","","","1752371","5914245",
"Auckland","TIVERTON ROAD","50","W"," ","WHITNEY ST","201435378","15/04/2014","Tue","0758","JA","CE1C","308B 929 ","","R","D","B ","F ","D","N","C","050","0","0","0","","","1752104","5914231",
"Auckland","TIVERTON ROAD",""," ","I","WHITNEY ST","201431209","22/02/2014","Sat","1505","HA","CS2S","302A 375A ","","R","D","BF","F ","R","G","R","050","0","0","0","","","1752161","5914243",
"Auckland","TO RAKAU DRIVE",""," ","I","CHAPEL ROAD","201437751","06/06/2014","Fri","1115","FE","CE1C","181A 331A ","","R","D","O ","F ","X","T","R","050","0","0","0","","","","",
"Auckland","TONAR ST","30","E"," ","LAKE ROAD","201413777","31/05/2014","Sat","1500","CA","MW1","433A ","","R","D","BF","F "," ","N","N","050","0","0","1","","","1755741","5926452",
"Auckland","TOSCANA DRIVE",""," ","I","SOPHIA PLACE","201432922","21/02/2014","Fri","1657","DB","CS1","111A 131A 427A 502A ","T","S","D","B ","F ","T","N","C","050","0","0","0","","","1770805","5896148",
